,state,gender,median_home_val,total_baños,income,dist_playa,num_vecinos,num_habitaciones
1657,TX,F,321.0,264.0,225.0,8.058823529,243.0,281.0
1658,AL,M,931.0,502.0,407.0,4.416666667,439.0,496.0
1659,CA,F,1895.0,380.61,317.0,6.705882353,405.0,471.0
1660,AL,F,950.0,380.61,264.0,4.142857143,330.0,378.0
1661,IL,F,1243.0,380.61,414.0,10.4,464.0,507.0
1662,MO,M,1162.0,560.0,529.0,10.125,571.0,612.0
1663,GA,F,359.0,260.0,205.0,9.0,368.6,292.0
1664,F,M,720.0,357.0,328.0,11.6,358.0,381.0
1665,SC,M,1168.0,430.0,365.0,5.0,403.0,460.0
1666,LA,F,324.0,204.0,129.0,8.2,226.0,277.0
1667,NM,M,828.0,368.0,315.4020426483536,20.0,366.0,416.0
1668,CA,F,1188.0,218.0,166.0,8.333333333,194.0,243.0
1669,MN,F,915.0,380.61,469.0,12.537604388014042,514.0,566.0
1670,CA,F,2412.0,534.0,549.0,20.0,564.0,549.0
1671,IL,F,550.0,173.0,157.0,10.33311859771752,215.0,217.0
1672,CA,F,2043.0,569.0,296.0,13.8,399.0,598.0
1673,MO,F,523.0,330.0,289.20565013066135,3.0625,327.0,350.0
1674,MI,F,2417.0,835.0,561.2523632997968,10.5,693.0,905.0
1675,FL,F,831.0,380.61,334.5425151060337,11.628465409782677,382.43,425.9
1676,MI,M,364.0,335.0,312.0,10.997055829411508,293.0,315.0
1677,FL,F,795.0,406.0,352.0,7.333333333,440.4,444.0
1678,TX,F,408.0,380.61,254.0,4.9375,303.0,324.0
1679,CA,M,2476.0,453.0,366.0,17.66666667,470.0,537.0
1680,KY,F,382.0,211.0,173.0,10.64705882,343.4,259.0
1681,IN,F,667.0,380.61,243.0,6.285714286,298.0,351.0
1682,FL,M,906.0,377.0,296.0,10.42857143,360.0,473.0
1683,FL,M,715.0,371.0,362.0,7.466666667,388.0,408.0
1684,LA,M,576.0,318.0,290.0,7.5,339.0,392.2
1685,WI,M,335.0,252.0,209.0,10.05555556,268.0,311.0
1686,WA,F,1424.0,446.0,419.0,9.2,477.0,506.0
1687,AL,F,733.0,378.0,316.0,10.0,374.0,412.0
1688,SC,F,1333.0,451.0,162.0,8.625,462.6,476.0
1689,F,M,658.0,392.0,373.0,5.789473684,417.0,436.0
1690,KS,M,498.0,302.0,273.0,5.0,304.0,346.0
1691,OR,F,641.0,300.0,291.0,14.0,356.0,391.0
1692,AZ,F,558.0,301.0,298.0,14.77777778,327.0,345.0
1693,MI,F,558.0,380.61,344.0,11.690435388761635,388.6,434.4
1694,MO,F,1783.0,380.61,577.0,20.0,609.0,653.0
1695,CO,F,543.0,380.61,428.0,15.0,421.0,434.0
1696,NE,M,1344.0,733.0,639.0,7.214285714,676.0,758.0
1697,MI,F,1335.0,682.0,597.0,22.25,644.0,724.0
1698,F,F,493.0,248.0,213.0,10.767361641912833,267.8,294.0
1699,FL,F,888.0,368.0,328.0,5.714285714,371.0,410.0
1700,CA,F,1968.0,485.0,396.7081644335736,9.4,449.0,496.0
1701,F,M,1033.0,380.61,329.0,11.805330363502842,376.0,473.0
1702,FL,M,934.0,391.0,341.6210788315861,6.366666667,404.0,478.0
1703,MI,F,578.0,306.0,242.0,9.857142857,279.0,328.0
1704,MS,M,406.0,243.0,240.0,17.5,255.0,265.0
1705,NC,M,474.0,205.0,163.0,9.133333333,218.0,253.0
1706,FL,M,721.0,339.0,302.0,8.875,393.0,365.0
1707,NE,M,443.0,288.0,231.0,36.11111111,281.0,323.0
1708,MI,F,841.0,409.0,334.0,10.0,378.0,462.0
1709,F,M,724.0,384.0,327.0,12.5,319.0,371.0
1710,TX,F,924.0,443.0,414.0,4.666666667,427.0,473.2
1711,SC,F,1056.0,498.0,405.0,3.589285714,444.0,485.0
1712,OK,F,1017.0,700.0,672.0,13.370806741779152,647.0,673.0
1713,MI,F,668.0,380.61,300.0,25.83333333,344.0,385.0
1714,F,F,417.0,300.0,277.0,14.0,258.0,326.0
1715,CA,F,1232.0,229.0,203.0,3.714285714,329.2,267.0
1716,FL,M,764.0,307.0,269.0,15.0,317.0,353.0
1717,IN,F,877.0,380.61,419.0,5.25,450.0,496.0
1718,CO,F,1109.0,587.0,513.0,13.25,606.0,636.0
1719,CA,F,2099.0,380.61,588.0,10.7,610.0,643.0
1720,CA,M,2264.0,441.0,430.0,11.0,274.6,392.0
1721,NM,F,740.0,288.0,254.3514584660548,4.375,294.0,324.0
1722,IL,M,258.0,120.0,60.0,5.555555556,89.0,209.0
1723,IA,F,240.0,280.0,232.0,2.260869565,271.0,315.0
1724,NC,M,701.0,335.0,297.0,15.5,405.0,468.0
1725,GA,F,1271.0,752.0,733.0,15.09090909,743.0,752.0
1726,GA,F,802.0,488.0,479.0,11.05882353,531.0,555.0
1727,F,M,929.0,403.0,270.8976857958184,5.142857143,341.0,438.0
1728,OR,F,2070.0,781.0,540.0,5.5,366.8,876.0
1729,GA,M,387.0,221.0,191.0,4.923076923,285.0,325.0
1730,WA,M,1133.0,596.0,596.0,9.0,591.0,610.0
1731,GA,F,656.0,309.0,304.0,7.35,308.0,312.0
1732,KY,F,439.0,335.0,328.0,11.25,350.0,356.0
1733,CA,F,2356.0,683.0,520.0,11.28,651.0,762.0
1734,AZ,F,967.0,359.0,254.0,6.333333333,287.0,385.6
1735,WI,M,342.0,228.0,174.0,5.857142857,217.0,262.0
1736,F,M,435.0,399.0,353.0,10.0,488.6,373.0
1737,FL,F,578.0,280.0,248.0,11.067102753173016,309.0,338.0
1738,NV,F,463.0,189.0,177.0,14.0,221.0,233.0
1739,FL,M,810.0,373.0,295.0,11.0,374.0,430.0
1740,OR,M,865.0,536.0,458.579366326702,12.759028731253023,530.0,615.0
1741,FL,M,1172.0,502.0,455.0,25.0,487.0,525.0
1742,AR,F,1906.0,540.0,512.0,8.125,759.0,896.0
1743,TX,M,916.0,571.0,442.9012414586096,9.2,496.0,367.4
1744,F,F,1234.0,456.0,357.59138747519006,11.23529412,441.0,561.0
1745,MI,F,567.0,395.0,359.0,11.538075377986335,370.0,405.0
1746,FL,F,752.0,367.0,346.0,5.307692308,374.0,413.0
1747,OR,F,685.0,305.0,237.0,10.0,306.0,338.0
1748,AZ,M,611.0,380.61,289.0,11.205630486391591,332.0,354.0
1749,CA,M,1447.0,380.61,296.0,23.85714286,355.0,434.0
1750,FL,M,782.0,437.0,435.0,6.588235294,443.0,503.0
1751,WI,M,930.0,511.0,397.0,11.44444444,282.4,552.0
1752,OK,F,208.0,261.0,210.0,10.818422897625387,261.0,305.0
1753,IA,F,334.0,380.61,165.0,12.61290323,219.0,268.0
1754,CA,M,1234.0,276.0,284.0,10.871158484356213,308.0,284.0
1755,F,F,1072.0,597.0,484.49109416732125,18.6,555.0,636.0
1756,TX,F,696.0,439.0,393.9502548193418,10.42857143,439.0,470.0
1757,CA,M,1734.0,635.0,607.0,8.571428571,462.6,674.0
1758,IL,F,550.0,163.0,91.0,5.5,166.0,254.0
1759,CO,F,759.0,307.0,270.0,11.154841334674217,316.0,352.0
1760,CA,M,2105.0,380.61,535.0,10.44444444,557.0,578.0
1761,CA,F,1368.0,416.0,379.0,6.852941177,487.0,528.0
1762,FL,F,1167.0,274.0,267.0,15.0,323.0,349.0
1763,NC,M,859.0,454.0,428.0,20.0,442.0,482.0
1764,NV,M,1291.0,373.0,349.0,10.5,402.0,447.0
1765,F,F,962.0,379.0,349.0,11.952204733307708,419.0,487.0
1766,TX,F,420.0,234.0,171.0,15.0,247.0,293.0
1767,FL,F,1571.0,496.0,473.0,22.5,518.0,526.0
1768,WI,F,842.0,469.0,463.0,9.913043478,492.0,493.0
1769,F,F,517.0,344.0,303.0,2.578947368,348.0,406.0
1770,SC,F,1299.0,589.0,577.0,4.0,590.0,596.0
1771,KS,F,731.0,370.0,354.0,5.304347826,361.8,423.0
1772,CA,F,670.0,194.0,182.0,8.857142857,239.0,252.0
1773,AZ,F,593.0,319.0,230.0,10.902999574487533,272.0,317.0
1774,TX,M,509.0,262.0,237.0,5.333333333,263.0,422.6
1775,IL,M,570.0,322.0,273.0,8.0,341.0,488.0
1776,CO,F,516.0,252.0,231.0,10.817773560962648,275.0,295.0
1777,CA,F,960.0,272.0,307.6930151493643,23.75,329.0,314.0
1778,SC,M,781.0,375.0,357.0,8.769230769,373.0,408.0
1779,FL,F,1458.0,380.61,275.0,5.5,427.0,597.0
1780,F,F,978.0,329.0,312.0,15.33333333,369.0,445.8
1781,CA,F,2111.0,551.0,463.0,20.0,529.0,580.0
1782,GA,M,899.0,503.0,489.0,10.5,503.0,513.0
1783,WA,F,666.0,380.61,358.0,11.913205764291632,394.0,486.0
1784,OR,F,620.0,288.0,232.0,10.956272548626007,280.6,305.4
1785,NE,M,612.0,404.0,359.0,13.0,380.0,400.0
1786,IN,F,482.0,429.0,344.0,11.75209565243588,401.0,447.0
1787,CA,F,2247.0,425.0,368.47144722352755,9.517241379,430.0,500.0
1788,IN,F,1395.0,580.0,575.0,9.0,687.0,704.0
1789,TX,F,586.0,295.0,235.69762612482444,9.142857143,288.0,348.0
1790,MI,M,628.0,344.0,295.06736661318604,11.281137325064638,337.0,369.0
1791,CA,M,1601.0,351.0,329.0,12.013987008978017,453.0,492.0
1792,KY,M,277.0,123.0,112.0,10.169669505623547,198.0,210.8
1793,AZ,F,801.0,416.0,349.0,12.22222222,304.2,476.0
1794,KS,M,220.0,238.0,181.0,3.727272727,220.0,272.0
1795,CA,F,2380.0,490.0,420.0,12.669919224866533,567.0,586.0
1796,OR,M,492.0,229.0,198.0,5.916666667,247.0,284.0
1797,WA,F,1449.0,618.0,586.9853741612391,6.666666667,635.0,657.0
1798,NC,M,1044.0,380.61,269.0,10.10526316,278.0,329.0
1799,FL,F,969.0,390.0,356.0,11.815719765947943,401.0,460.0
1800,AZ,M,1390.0,412.0,413.928662393185,12.55555556,457.0,482.0
1801,IN,F,537.0,393.0,341.0,4.848484849,388.0,428.0
1802,MO,F,652.0,309.0,236.0,15.0,303.0,372.0
1803,CA,F,2679.0,600.0,564.0,8.95,595.0,592.0
1804,F,F,1155.0,399.0,328.0,11.781220636279267,399.0,458.0
1805,IL,F,1358.0,380.61,447.0,7.545454545,470.0,411.6
1806,CA,F,2192.0,380.61,364.0,3.777777778,407.0,487.0
1807,NC,M,1285.0,636.0,608.0,17.625,640.0,676.0
1808,IL,M,1435.0,473.0,423.0,9.384615385,485.0,517.0
1809,KY,M,556.0,288.0,247.0,10.940949023644652,274.0,322.0
1810,CA,F,2875.0,374.0,290.0,10.0,347.0,442.0
1811,F,F,885.0,171.0,207.0,18.2,330.4,220.0
1812,FL,F,824.0,289.0,263.0,20.0,313.0,352.0
1813,MI,M,727.0,383.0,148.0,17.0,260.0,463.0
1814,TX,F,570.0,249.0,226.0,10.0625,276.0,301.0
1815,MI,M,1770.0,720.0,712.0,12.0,713.0,730.0
1816,LA,F,590.0,282.0,252.0,7.545454545,309.0,329.0
1817,MO,F,238.0,225.0,176.0,14.42857143,233.0,389.4
1818,IN,M,521.0,297.0,252.0,18.18181818,293.0,343.0
1819,CA,F,2439.0,572.0,521.0,17.0,574.0,619.0
1820,NC,F,844.0,286.0,263.0,15.53571429,323.0,352.0
1821,FL,F,693.0,380.61,373.0,15.0,413.0,463.0
1822,KS,M,237.0,222.0,194.0,12.5,218.0,261.0
1823,CA,M,2102.0,412.0,342.0,15.0,416.0,463.0
1824,WI,F,571.0,307.0,243.0,11.084945162894286,295.0,349.0
1825,F,F,1693.0,467.0,423.0,12.097418870455641,457.0,492.0
1826,TX,M,1938.0,174.0,171.0,10.06060606,197.0,205.0
1827,FL,M,775.0,296.0,236.0,3.956521739,308.0,363.0
1828,NC,F,1024.0,364.0,360.0,7.5,396.0,429.0
1829,F,F,886.0,465.0,482.0,16.66666667,447.0,433.0
1830,MO,F,915.0,432.0,377.0,10.33333333,445.0,492.0
1831,OR,F,1163.0,631.0,617.0,13.227768074675572,633.0,655.0
1832,GA,F,717.0,388.0,339.0,12.5,381.0,372.6
1833,NC,F,405.0,182.0,187.0,11.33333333,216.0,214.0
1834,GA,M,1025.0,493.0,425.0,13.0,470.0,519.0
1835,WI,F,438.0,360.0,342.0,4.545454546,339.0,373.0
1836,MS,M,1449.0,783.0,648.0234205477276,13.963128353127988,720.0,791.0
1837,MS,M,440.0,380.61,269.65588449441213,4.705882353,315.0,392.0
1838,CA,F,1812.0,380.61,390.89204261371293,4.615384615,435.0,464.0
1839,OR,M,779.0,223.0,215.0,4.037037037,360.0,262.0
1840,GA,M,928.0,310.0,243.0,17.5,396.0,472.0
1841,WI,F,660.0,326.0,308.0,9.111111111,351.0,370.0
1842,WA,M,732.0,425.0,411.0,16.28571429,434.0,445.0
1843,IN,F,225.0,198.0,191.0,3.15,185.0,226.0
1844,MI,F,376.0,380.61,253.0,4.555555556,281.0,321.0
1845,GA,F,920.0,375.0,323.0,17.375,404.0,449.0
1846,OR,F,700.0,390.0,360.0,15.77777778,394.0,424.0
1847,MI,M,764.0,385.0,221.0,3.966666667,305.0,458.0
1848,F,M,738.0,509.0,458.0,12.208658319105327,479.0,503.0
1849,GA,F,821.0,413.0,361.0,20.33333333,407.0,442.0
1850,SC,M,475.0,302.0,285.0,25.0,275.0,301.0
1851,CA,F,1392.0,381.0,343.0,15.0,484.0,516.0
1852,CA,F,956.0,272.0,205.0,10.915735317394187,272.0,325.0
1853,CA,F,2341.0,469.0,311.0,8.0,427.0,502.0
1854,F,M,1009.0,562.0,557.0,5.333333333,615.0,619.0
1855,MS,F,398.0,277.0,243.0,9.5,270.0,340.4
1856,IN,M,448.0,291.0,230.35125622555736,5.578947368,274.0,361.2
1857,IN,M,522.0,293.0,280.0,13.41666667,323.0,334.0
1858,CA,F,1444.0,441.0,439.0,6.8,475.0,485.0
1859,F,F,462.0,266.0,214.0,10.0,274.0,311.0
1860,FL,M,514.0,258.0,222.0,15.0,268.0,298.0
1861,F,F,774.0,367.0,360.0,5.888888889,392.0,396.0
1862,AZ,F,1436.0,380.61,298.0,7.571428571,395.0,466.0
1863,CA,M,633.0,380.61,269.0,25.0,291.0,336.4
1864,CA,F,1869.0,560.0,559.0,12.858163801381927,577.0,600.0
1865,F,M,1213.0,416.0,363.0,12.46076923,436.0,493.0
1866,TX,F,271.0,180.0,114.0,13.6,168.0,258.0
1867,FL,F,740.0,318.0,314.0,15.0,348.0,348.0
1868,AL,M,714.0,463.0,324.0,4.571428571,383.0,463.0
1869,F,F,457.0,323.0,259.0,6.8,308.0,370.0
1870,IL,F,568.0,279.0,220.0,11.06080398298108,282.0,353.0
1871,F,M,480.0,214.0,173.0,9.714285714,214.0,235.0
1872,LA,F,1381.0,672.0,631.0,15.0,718.0,776.0
1873,F,M,863.0,325.0,274.0,68.8,368.0,446.0
1874,FL,F,837.0,341.0,321.0,11.47619048,397.0,404.4
1875,CA,F,1429.0,253.0,281.5833544234982,12.0,315.0,329.0
1876,F,M,1637.0,405.0,345.0,11.625,403.0,454.0
1877,MI,F,1559.0,621.0,557.0,20.0,604.0,666.0
1878,MI,F,835.0,497.0,473.0,9.375,477.0,507.0
1879,CA,F,1259.0,396.0,389.0,13.16666667,434.0,458.0
1880,LA,F,599.0,335.0,271.0,13.73333333,302.0,352.0
1881,F,M,2123.0,480.0,462.53566767272343,24.11538462,517.0,575.4
1882,FL,F,1503.0,572.0,396.0,12.667558408289468,519.0,516.6
1883,AR,F,576.0,311.0,284.0,12.4,326.0,351.0
1884,MI,F,922.0,481.0,448.0,10.5,504.0,526.0
1885,WA,M,1598.0,514.0,510.0,25.8,557.0,568.0
1886,F,F,626.0,246.0,235.0,10.6970940135507,258.0,272.0
1887,FL,F,546.0,258.0,250.0,12.07692308,304.2,270.0
1888,KS,F,491.0,342.0,325.0,4.333333333,334.0,356.0
1889,F,F,607.0,344.0,285.0,8.0,331.0,362.0
1890,CO,M,844.0,356.0,350.0,8.344827586,386.0,393.0
1891,NE,F,275.0,252.0,192.0,10.0,286.0,338.0
1892,CA,M,956.0,380.61,190.0,9.666666667,257.0,303.0
1893,CA,F,2653.0,417.0,418.0,12.023169286361078,448.0,481.8
1894,CA,F,788.0,119.0,71.0,8.2,116.0,155.0
1895,WA,M,1244.0,423.0,414.0806976796372,15.0,450.0,459.0
1896,OR,F,407.0,220.0,186.0,10.609093909009172,232.0,271.0
1897,TX,M,569.0,336.0,328.0,7.333333333,452.4,359.0
1898,AR,M,855.0,267.0,257.0,11.235698357108992,329.4,374.0
1899,OR,M,619.0,394.0,372.0,11.689052291985062,409.0,423.0
1900,MO,F,634.0,380.61,322.0,15.33333333,355.0,406.0
1901,IN,M,397.0,340.0,297.0,3.7,317.0,374.0
1902,AZ,M,742.0,399.0,395.0,11.80261118928724,421.0,441.0
1903,NV,M,607.0,397.0,346.5067283001944,7.666666667,393.0,431.0
1904,WI,M,2083.0,338.0,264.0,11.846768175237973,393.0,417.0
1905,GA,M,866.0,458.0,457.0,10.0,488.6,506.0
1906,TX,F,831.0,601.0,597.0,19.25,625.0,629.0
1907,CO,F,1782.0,704.0,537.0,18.125,401.8,749.0
1908,WI,F,804.0,445.0,426.0,20.0,460.0,470.0
1909,FL,F,845.0,372.0,289.0,9.9375,488.6,436.0
1910,AZ,F,1084.0,411.0,365.0,11.887047135353907,434.0,462.0
1911,CA,F,2941.0,804.0,677.0,11.66666667,712.0,819.0
1912,CA,M,1857.0,380.61,484.0,20.0,526.0,531.0
1913,NC,F,877.0,336.0,293.0,10.22222222,362.0,409.0
1914,F,F,1086.0,433.0,405.29096764219554,9.375,457.0,502.0
1915,SC,F,1015.0,500.0,478.0,9.571428571,516.0,533.0
1916,CA,F,809.0,191.0,159.0,10.366033887023992,209.0,227.0
1917,FL,F,902.0,413.0,408.3194094110442,12.143331005513225,460.0,519.4
1918,IL,M,889.0,518.0,510.0,16.4,517.0,513.0
1919,CO,F,1309.0,528.0,487.69575014682005,12.776041428628604,562.6,606.0
1920,TX,M,438.0,380.61,215.0,6.125,240.0,267.0
1921,CA,M,2961.0,665.0,664.0,14.66666667,716.0,708.0
1922,MI,F,1101.0,560.0,515.0,7.9,554.0,624.0
1923,F,F,704.0,494.0,471.0,12.203361629497643,481.0,559.2
1924,CA,M,1519.0,381.0,365.53564024118543,10.22222222,406.0,429.0
1925,CA,F,1465.0,341.0,413.54543782224243,10.70588235,386.0,519.0
1926,CA,M,2765.0,709.0,695.0,8.833333333,462.6,753.0
1927,F,F,384.0,203.0,139.0,3.659090909,212.0,271.0
1928,F,F,754.0,377.0,351.0,9.8125,402.0,435.0
1929,SC,F,689.0,320.0,313.0,11.2272114505657,343.0,350.0
1930,MS,F,403.0,380.61,197.0,9.705882353,293.0,365.0
1931,WA,F,1734.0,405.0,353.0,16.42857143,396.0,430.0
1932,AZ,F,850.0,371.0,309.0,9.166666667,504.8,409.0
1933,CO,F,1174.0,550.0,460.0,5.444444444,525.0,603.0
1934,MN,F,267.0,238.0,208.0,17.1,233.0,256.0
1935,OR,M,661.0,346.0,322.0,11.372449591480015,356.0,378.0
1936,CA,F,1368.0,416.0,379.0,5.551724138,388.8,528.0
1937,GA,M,1166.0,577.0,541.0,23.75,589.0,609.0
1938,FL,M,1385.0,464.0,404.0,15.8,495.0,545.0
1939,F,F,609.0,238.0,220.0,9.166666667,297.0,319.0
1940,WA,F,634.0,320.0,277.2588026062318,6.583333333,323.0,403.2
1941,FL,F,550.0,188.0,165.69151361401418,5.25,191.0,196.0
1942,TX,M,331.0,258.0,219.0,20.0,269.0,301.0
1943,WA,F,1373.0,539.0,379.0,7.75,445.0,529.0
1944,GA,M,916.0,419.0,338.0,11.85347609578124,383.0,480.0
1945,SC,F,438.0,257.0,201.0,10.642351037013167,242.0,272.0
1946,KY,F,722.0,317.0,267.0,4.852941177,370.0,399.0
1947,IL,F,2169.0,911.0,862.0,12.61538462,899.0,951.0
1948,TX,F,923.0,584.0,554.0,9.230769231,661.0,711.0
1949,NE,F,901.0,472.0,409.0,15.0,459.0,504.0
1950,CA,M,1345.0,488.0,432.7983813255858,11.94444444,477.0,503.0
1951,LA,F,608.0,410.0,383.0,7.25,380.0,402.0
1952,OK,M,290.0,228.0,173.0,8.538461539,244.0,303.0
1953,F,F,700.0,385.0,379.0,11.828832903489218,432.0,446.0
1954,AL,F,486.0,283.0,237.0,6.6,281.0,315.0
1955,CA,F,621.0,266.0,250.0,10.16666667,275.0,307.0
1956,F,M,1548.0,632.0,572.0,25.0,646.0,736.0
1957,CA,F,1315.0,369.0,304.0,27.5,355.0,409.0
1958,MO,M,889.0,483.0,408.0,3.72,468.0,528.0
1959,GA,F,2152.0,380.61,365.1621855238231,11.1,501.0,738.0
1960,NV,M,1032.0,361.0,305.0,11.730702031500236,390.0,454.0
1961,IL,F,1364.0,468.0,451.0,25.0,518.0,561.0
1962,FL,M,566.0,242.0,218.0,27.5,249.0,272.0
1963,OR,F,813.0,368.0,321.51706681410167,6.571428571,377.8,411.0
1964,LA,M,465.0,380.61,198.0,4.833333333,260.0,292.0
1965,MI,F,943.0,502.0,406.0,12.172046167138452,453.0,515.0
1966,NE,F,675.0,288.0,284.0,20.46153846,317.0,357.4
1967,TX,M,733.0,453.0,452.0,9.0,496.0,503.0
1968,F,F,1070.0,354.0,310.0,8.682926829,384.0,435.0
1969,CA,F,675.0,520.0,341.4691991401784,22.66666667,438.0,589.0
1970,WI,F,693.0,389.0,124.0,4.5,223.0,383.0
1971,FL,M,895.0,366.0,334.0,11.84615385,399.0,380.6
1972,CA,F,1884.0,580.0,518.0,16.0,542.0,636.0
1973,F,F,891.0,429.0,388.8250086528579,22.5,440.0,467.0
1974,CA,F,566.0,223.0,208.0,10.56769107243594,241.0,253.0
1975,FL,M,1930.0,520.0,462.0,9.363636364,581.0,648.0
1976,CA,M,2170.0,421.0,412.0,38.66666667,461.0,500.0
1977,WA,F,1801.0,601.0,533.0,6.0,570.0,630.0
1978,GA,M,553.0,307.0,279.0,8.0,324.0,362.0
1979,CA,F,2423.0,561.0,527.0,21.66666667,578.0,610.0
1980,IL,F,617.0,322.0,129.0,5.88,200.0,308.0
1981,IL,M,1209.0,467.0,482.9424057924042,3.21875,517.0,516.0
1982,F,F,150.0,252.0,218.0,5.833333333,244.0,290.0
1983,NC,F,562.0,375.0,373.0,11.509275872216103,344.2,388.0
1984,F,F,1073.0,392.0,359.0,11.841506198649718,432.0,453.0
1985,MI,M,895.0,465.0,465.0,12.549870966321292,560.0,551.0
1986,FL,F,772.0,338.0,312.0,7.166666667,349.0,376.0
1987,IN,M,404.0,351.0,256.0,6.189189189,289.0,363.0
1988,F,F,1881.0,499.0,413.0,22.8,475.0,507.0
1989,NC,F,2989.0,358.0,338.6162686970322,5.1,387.0,385.8
1990,KY,M,318.0,163.0,149.0,4.409090909,192.0,207.0
1991,OK,M,466.0,260.0,222.0,7.615384615,263.0,306.0
1992,IL,F,852.0,393.0,364.0,7.933333333,408.0,412.2
1993,F,F,1398.0,213.0,150.0,122.1666667,223.0,272.0
1994,F,F,818.0,520.0,473.0,12.479795990390496,514.0,595.0
1995,CA,M,2287.0,615.0,582.29099568963,20.0,630.0,652.0
1996,CA,F,883.0,351.0,322.0,11.238440134218123,331.6,351.0
1997,IL,F,1181.0,424.0,417.0,11.89251044084942,444.0,449.0
1998,AL,F,554.0,316.0,296.0,11.38768058491414,330.8,391.0
1999,AR,F,490.0,271.0,229.0,10.878259593717045,275.0,310.0
2000,TX,M,520.0,209.0,157.0,5.195652174,361.8,266.0
2001,IL,F,512.0,329.0,241.64227589251533,14.0,295.0,357.0
2002,CO,F,1175.0,380.61,517.0,5.222222222,565.0,599.0
2003,CA,M,2103.0,306.0,333.0,25.0,385.0,368.0
2004,IL,M,1578.0,600.0,531.0,9.833333333,535.0,617.0
2005,NC,F,538.0,288.0,227.0,11.18217437896321,299.0,374.0
2006,OK,F,622.0,338.0,306.0,16.65384615,316.0,345.0
2007,CA,F,2208.0,334.0,313.0,11.5,393.0,411.0
2008,IL,F,698.0,201.0,220.8608021674992,10.776574421265574,267.4,293.0
2009,MI,F,318.0,292.0,296.0,8.894736842,296.0,299.0
2010,SC,F,834.0,398.0,389.0,11.780386844420738,423.0,436.0
2011,AZ,F,1568.0,380.61,493.0,20.0,600.0,633.0
2012,OR,M,709.0,304.0,262.0,11.25,339.0,404.4
2013,TX,F,735.0,571.0,418.0,15.0,461.0,553.0
2014,CA,M,2578.0,347.0,338.0,13.18181818,424.2,430.0
2015,AL,F,875.0,213.0,138.0,10.255479330974142,188.0,213.0
2016,OR,F,1373.0,534.0,518.0,15.0,391.4,655.0
2017,CA,F,1292.0,355.0,266.0,11.958746483079114,436.0,498.0
2018,WA,F,759.0,380.61,263.0,14.7,281.0,389.0
2019,TX,F,621.0,315.0,314.0,11.423765037090702,378.0,383.0
2020,NE,M,613.0,348.0,259.0,7.076923077,299.0,419.6
2021,IL,F,350.0,333.0,283.0,10.0,286.0,350.0
2022,F,M,326.0,189.0,155.59544684569417,6.3,189.0,213.0
2023,CA,F,1724.0,462.0,455.0,8.647058824,492.0,539.0
2024,AZ,F,641.0,289.0,245.58851948167268,10.6,328.6,322.0
2025,CA,M,2546.0,380.61,364.0,7.764705882,481.0,462.0
2026,IL,F,397.0,380.61,287.0,5.129032258,329.0,374.0
2027,CA,F,2953.0,307.0,247.0,11.246652860402532,303.0,384.0
2028,F,F,745.0,301.0,275.0,20.0,295.0,325.0
2029,CA,F,2172.0,344.0,401.2476090022364,22.75,413.0,369.0
2030,IL,F,1081.0,484.0,474.0,7.941176471,489.0,495.0
2031,OR,F,409.0,275.0,220.0,13.0,275.0,297.0
2032,CA,F,2632.0,572.0,517.0,6.6,571.0,618.0
2033,TX,M,1038.0,535.0,482.0,8.1,580.0,626.0
2034,IN,F,666.0,399.0,341.0,17.16666667,403.0,417.0
2035,FL,F,717.0,315.0,278.0,9.444444444,316.0,360.0
2036,WA,F,902.0,367.0,374.0,18.75,505.0,505.0
2037,NC,F,436.0,206.0,160.0,15.0,214.0,258.0
2038,NE,F,422.0,326.0,268.0,6.1875,320.0,376.0
2039,NM,M,1647.0,599.0,541.0,7.388888889,611.0,411.6
2040,KS,F,431.0,261.0,222.0,5.805555556,264.0,284.0
2041,WA,M,876.0,353.0,337.0,20.0,403.0,439.0
2042,CA,M,1911.0,486.0,462.0,12.286777447184024,489.0,517.0
2043,TX,F,867.0,352.0,312.0,11.67127576850212,383.0,383.4
2044,CO,F,1956.0,380.61,768.0,18.0952381,375.4,874.0
2045,IL,M,1102.0,469.0,405.5547326149454,8.769230769,457.0,606.4
2046,OR,F,908.0,380.61,389.0,5.022222222,442.0,509.0
2047,FL,F,577.0,257.0,245.0,10.856651737733877,279.0,300.0
2048,F,M,422.0,274.0,224.0,4.772727273,282.0,350.0
2049,FL,F,533.0,189.0,176.0,13.0,216.0,242.0
2050,WI,F,417.0,309.0,261.0,5.9375,262.0,322.8
2051,WA,F,747.0,380.0,373.0,10.0,409.0,421.0
2052,CA,F,1493.0,298.0,229.0,10.9213592542041,276.0,320.0
2053,OK,F,325.0,332.0,231.36936876643523,12.5,271.0,303.0
2054,GA,F,475.0,263.0,248.0,9.666666667,532.6,329.0
2055,CA,F,2291.0,407.0,353.0,18.0,402.0,413.8
2056,SC,F,1082.0,454.0,369.0,13.0,432.0,515.0
2057,MI,M,1152.0,563.0,522.0,7.333333333,585.0,649.0
2058,OR,F,573.0,166.0,150.0,9.888888889,159.0,182.0
2059,MO,F,545.0,353.0,321.0,8.619047619,336.0,371.0
2060,CA,M,1951.0,385.0,366.0,4.619047619,367.2,400.0
2061,TX,F,517.0,321.0,223.0,8.0,287.0,398.0
2062,CA,F,1161.0,289.0,197.0,6.3,356.8,350.0
